"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Income_Category","Card_Category","Credit_Limit","Total_Trans_Amt","Avg_Utilization_Ratio","Months_on_book","Months_Inactive_12_mon","monthly_spend","revolving_dependency","utilization","tenure","txn_frequency","avg_txn_value","inactivity_rate","spend_growth","txn_growth","contact_to_txn_ratio","relationship_breadth","contact_intensity","segment","label","churned"
711842508,"Existing Customer",45,"M","$80K - $120K","Blue",9303,7825,0.17,33,3,237.121212121212,0.20189113212369,0.17,33,2.63636363636364,89.9425287356322,0.25,0.877,0.45,0.0340909090909091,2,0.25,"1","High-Value Active",0
772869033,"Existing Customer",47,"M","$120K +","Gold",34516,7283,0.039,38,4,191.657894736842,0.184239428885228,0.039,38,2.34210526315789,81.8314606741573,0.333333333333333,0.69,0.648,0.0333333333333333,2,0.25,"2","Revolving Heavy Users",0
715298808,"Existing Customer",40,"M","$40K - $60K","Blue",7566,7570,0.214,32,3,236.5625,0.213710210011887,0.214,32,2.75,86.0227272727273,0.25,0.72,0.544,0.0224719101123595,1,0.166666666666667,"1","High-Value Active",0
708877458,"Existing Customer",50,"F","Unknown","Blue",11343,8027,0,34,3,236.088235294118,0,0,34,2.76470588235294,85.3936170212766,0.25,0.709,0.679,0.0315789473684211,2,0.25,"1","High-Value Active",0
787496733,"Existing Customer",47,"F","Unknown","Blue",15155,7724,0.085,35,1,220.685714285714,0.166601941747573,0.085,35,2.25714285714286,97.7721518987342,0.0833333333333333,0.868,0.58,0.0125,2,0.0833333333333333,"1","High-Value Active",0
789469083,"Existing Customer",55,"M","$80K - $120K","Blue",10795,7855,0,46,1,170.760869565217,0,0,46,1.76086956521739,96.9753086419753,0.0833333333333333,0.855,0.528,0.0121951219512195,2,0.0833333333333333,"2","Revolving Heavy Users",0
709497108,"Existing Customer",44,"F","Less than $40K","Blue",6633,8396,0.199,36,1,233.222222222222,0.157437179945219,0.199,36,2.94444444444444,79.2075471698113,0.0833333333333333,0.698,0.738,0,2,0,"1","High-Value Active",0
784819758,"Existing Customer",54,"F","Unknown","Blue",8572,7850,0.248,48,1,163.541666666667,0.27104827410521,0.248,48,1.95833333333333,83.5106382978723,0.0833333333333333,0.821,0.516,0.0210526315789474,1,0.166666666666667,"2","Revolving Heavy Users",0
720412308,"Existing Customer",40,"M","$80K - $120K","Blue",34516,7635,0.068,36,1,212.083333333333,0.305133577789419,0.068,36,2.08333333333333,101.8,0.0833333333333333,0.693,0.667,0.0131578947368421,2,0.0833333333333333,"1","High-Value Active",0
719178183,"Existing Customer",50,"M","$80K - $120K","Silver",34516,8186,0.073,42,3,194.904761904762,0.307438622205936,0.073,42,2.02380952380952,96.3058823529412,0.25,0.759,0.635,0.0348837209302326,2,0.25,"1","High-Value Active",0
789560433,"Attrited Customer",49,"M","$60K - $80K","Blue",14895,5147,0,42,4,122.547619047619,0,0,42,1.26190476190476,97.1132075471698,0.333333333333333,1.043,0.559,0.037037037037037,2,0.166666666666667,"2","Revolving Heavy Users",1
712931733,"Existing Customer",49,"F","Less than $40K","Blue",2636,7136,0.477,36,1,198.222222222222,0.176124422026061,0.477,36,2.27777777777778,87.0243902439024,0.0833333333333333,0.661,0.608,0.036144578313253,1,0.25,"1","High-Value Active",0
714417183,"Existing Customer",39,"F","Less than $40K","Blue",9511,7041,0.233,31,3,227.129032258065,0.315251349048566,0.233,31,3.06451612903226,74.1157894736842,0.25,0.712,0.532,0.0104166666666667,1,0.0833333333333333,"1","High-Value Active",0
771097683,"Attrited Customer",43,"M","$120K +","Blue",10896,4935,0.231,30,2,164.5,0.509927066450567,0.231,30,1.93333333333333,85.0862068965517,0.166666666666667,1.028,0.487,0.0338983050847458,1,0.166666666666667,"2","Revolving Heavy Users",1
713824983,"Existing Customer",43,"F","Less than $40K","Blue",8401,7697,0.129,35,1,219.914285714286,0.140945700181865,0.129,35,2.8,78.5408163265306,0.0833333333333333,0.696,0.508,0,1,0,"1","High-Value Active",0
715360458,"Existing Customer",45,"F","Unknown","Blue",12406,8113,0.16,36,3,225.361111111111,0.244022676854819,0.16,36,2.5,90.1444444444444,0.25,0.791,0.5,0.021978021978022,2,0.166666666666667,"1","High-Value Active",0
711736083,"Attrited Customer",47,"F","Unknown","Blue",6769,4885,0.04,36,3,135.694444444444,0.0560785918952108,0.04,36,1.5,90.462962962963,0.25,0.998,0.35,0.0545454545454545,4,0.25,"2","Revolving Heavy Users",1
714821433,"Existing Customer",45,"F","Less than $40K","Blue",2737,7587,0,36,1,210.75,0,0,36,2.22222222222222,94.8375,0.0833333333333333,0.71,0.569,0.0123456790123457,2,0.0833333333333333,"1","High-Value Active",0
779263533,"Existing Customer",34,"F","Unknown","Silver",32292,7564,0.054,16,2,472.75,0.228816920026438,0.054,16,4.75,99.5263157894737,0.166666666666667,0.751,0.81,0.012987012987013,2,0.0833333333333333,"1","High-Value Active",0
773988708,"Existing Customer",52,"M","$120K +","Silver",34516,7512,0.046,43,2,174.697674418605,0.211366963929189,0.046,43,1.88372093023256,92.7407407407407,0.166666666666667,0.745,0.688,0.024390243902439,1,0.166666666666667,"1","High-Value Active",0
719623083,"Existing Customer",33,"F","Less than $40K","Gold",15987,8302,0.125,24,3,345.916666666667,0.239913284355052,0.125,24,3.375,102.493827160494,0.25,0.739,0.841,0.024390243902439,2,0.166666666666667,"1","High-Value Active",0
718304583,"Attrited Customer",43,"M","$60K - $80K","Gold",34516,4805,0.031,33,3,145.606060606061,0.225759467332501,0.031,33,1.63636363636364,88.9814814814815,0.25,1.047,0.588,0.0363636363636364,1,0.166666666666667,"2","Revolving Heavy Users",1
720198183,"Existing Customer",42,"M","$40K - $60K","Blue",2437,8028,0.705,27,3,297.333333333333,0.213974343006601,0.705,27,2.85185185185185,104.25974025974,0.25,0.608,0.54,0.0128205128205128,1,0.0833333333333333,"1","High-Value Active",0
780545133,"Existing Customer",49,"M","$80K - $120K","Blue",4557,7333,0.216,36,3,203.694444444444,0.134305972184347,0.216,36,2.52777777777778,80.5824175824176,0.25,0.592,0.596,0.0108695652173913,2,0.0833333333333333,"2","Revolving Heavy Users",0
711128433,"Existing Customer",55,"M","$40K - $60K","Blue",10949,7685,0.076,36,3,213.472222222222,0.107858443924018,0.076,36,2.52777777777778,84.4505494505494,0.25,0.749,0.596,0.0326086956521739,1,0.25,"1","High-Value Active",0
789960783,"Existing Customer",39,"F","Less than $40K","Silver",10398,7702,0.157,30,2,256.733333333333,0.211605867843697,0.157,30,2.7,95.0864197530864,0.166666666666667,0.755,0.688,0.0365853658536585,1,0.25,"1","High-Value Active",0
709556208,"Existing Customer",40,"F","$40K - $60K","Silver",22361,7586,0.084,28,1,270.928571428571,0.246869645446158,0.084,28,3.35714285714286,80.7021276595745,0.0833333333333333,0.701,0.567,0.0210526315789474,2,0.166666666666667,"1","High-Value Active",0
712053033,"Existing Customer",46,"M","$80K - $120K","Blue",3841,8444,0.367,34,3,248.352941176471,0.167081113084665,0.367,34,2.38235294117647,104.246913580247,0.25,0.785,0.688,0.024390243902439,1,0.166666666666667,"1","High-Value Active",0
794482158,"Existing Customer",46,"M","$80K - $120K","Silver",34516,7594,0.057,32,1,237.3125,0.257274522712311,0.057,32,2.15625,110.057971014493,0.0833333333333333,0.755,0.725,0.0428571428571429,2,0.25,"1","High-Value Active",0
780450708,"Attrited Customer",58,"M","$120K +","Silver",34516,4864,0,45,3,108.088888888889,0,0,45,1.06666666666667,101.333333333333,0.25,0.964,0.548,0.0408163265306122,1,0.166666666666667,"2","Revolving Heavy Users",1
710016708,"Existing Customer",44,"F","Less than $40K","Silver",10877,7974,0.166,26,3,306.692307692308,0.225956112852665,0.166,26,3.46153846153846,88.6,0.25,0.706,0.731,0.010989010989011,1,0.0833333333333333,"1","High-Value Active",0
709434408,"Existing Customer",42,"M","$40K - $60K","Blue",5848,8417,0.253,26,1,323.730769230769,0.175932525540508,0.253,26,3.65384615384615,88.6,0.0833333333333333,0.711,0.462,0.0208333333333333,2,0.166666666666667,"1","High-Value Active",0
778716783,"Existing Customer",50,"M","$60K - $80K","Blue",11552,7180,0.171,32,2,224.375,0.274335050828575,0.171,32,3,74.7916666666667,0.166666666666667,0.705,0.548,0.0103092783505155,1,0.0833333333333333,"1","High-Value Active",0
712447758,"Existing Customer",46,"M","$80K - $120K","Blue",11901,7998,0.211,39,2,205.076923076923,0.31466433304163,0.211,39,2.1025641025641,97.5365853658537,0.166666666666667,0.781,0.608,0.036144578313253,2,0.25,"1","High-Value Active",0
779435883,"Existing Customer",37,"M","$80K - $120K","Blue",2273,7899,0,19,2,415.736842105263,0,0,19,4.15789473684211,99.9873417721519,0.166666666666667,0.828,0.646,0.025,1,0.166666666666667,"1","High-Value Active",0
719918358,"Existing Customer",57,"F","Less than $40K","Blue",3082,7787,0.813,36,2,216.305555555556,0.321905495634309,0.813,36,2.47222222222222,87.4943820224719,0.166666666666667,0.687,0.508,0.0111111111111111,2,0.0833333333333333,"2","Revolving Heavy Users",0
720474408,"Existing Customer",52,"M","$40K - $60K","Blue",9298,8427,0.204,41,2,205.536585365854,0.225201708590413,0.204,41,2.1219512195122,96.8620689655172,0.166666666666667,0.655,0.776,0.0227272727272727,1,0.166666666666667,"1","High-Value Active",0
719401158,"Existing Customer",62,"F","$40K - $60K","Blue",4136,7739,0,53,2,146.018867924528,0,0,53,1.83018867924528,79.7835051546392,0.166666666666667,0.64,0.59,0.0306122448979592,1,0.25,"2","Revolving Heavy Users",0
778430733,"Existing Customer",45,"M","$60K - $80K","Blue",12399,7855,0.118,25,5,314.2,0.18597250509165,0.118,25,3.28,95.7926829268293,0.416666666666667,0.645,0.414,0.0120481927710843,1,0.0833333333333333,"1","High-Value Active",0
717583908,"Existing Customer",57,"M","$80K - $120K","Blue",15030,7603,0.093,45,6,168.955555555556,0.183456075749605,0.093,45,1.8,93.8641975308642,0.5,0.625,0.588,0.0121951219512195,1,0.0833333333333333,"2","Revolving Heavy Users",0
823519458,"Existing Customer",44,"F","Less than $40K","Blue",6441,7123,0.334,40,1,178.075,0.30193711398091,0.334,40,2.35,75.7765957446808,0.0833333333333333,0.64,0.492,0.0315789473684211,1,0.25,"2","Revolving Heavy Users",0
712381683,"Existing Customer",42,"F","Unknown","Blue",7469,8281,0.112,36,4,230.027777777778,0.101062545278918,0.112,36,2.22222222222222,103.5125,0.333333333333333,0.828,0.739,0.0246913580246914,1,0.166666666666667,"1","High-Value Active",0
716045508,"Existing Customer",40,"F","Less than $40K","Blue",3569,7963,0.295,36,2,221.194444444444,0.132345554997489,0.295,36,2.36111111111111,93.6823529411765,0.166666666666667,0.775,0.574,0.0348837209302326,2,0.25,"1","High-Value Active",0
820936533,"Existing Customer",47,"M","Less than $40K","Blue",2781,9331,0.701,43,3,217,0.208958422631805,0.701,43,2.16279069767442,100.333333333333,0.25,0.98,0.5,0.0319148936170213,1,0.25,"1","High-Value Active",0
721227258,"Existing Customer",51,"M","$120K +","Silver",34516,7520,0.058,31,5,242.58064516129,0.264725435447414,0.058,31,2.54838709677419,95.1898734177215,0.416666666666667,0.718,0.681,0.025,2,0.166666666666667,"1","High-Value Active",0
771304383,"Existing Customer",45,"F","Less than $40K","Blue",4174,7905,0.601,33,2,239.545454545455,0.317100935997976,0.601,33,2.60606060606061,91.9186046511628,0.166666666666667,0.832,0.755,0.0344827586206897,1,0.25,"1","High-Value Active",0
717600483,"Existing Customer",50,"M","$60K - $80K","Blue",23223,7358,0.027,43,2,171.116279069767,0.0853376817502378,0.027,43,2.02325581395349,84.5747126436782,0.166666666666667,0.837,0.642,0.0113636363636364,2,0.0833333333333333,"2","Revolving Heavy Users",0
778865583,"Existing Customer",46,"M","Less than $40K","Blue",6954,7510,0.216,27,2,278.148148148148,0.199973372387166,0.216,27,3.2962962962963,84.3820224719101,0.166666666666667,0.624,0.648,0.0222222222222222,1,0.166666666666667,"1","High-Value Active",0
709871658,"Existing Customer",47,"F","Less than $40K","Blue",7136,7729,0.329,36,3,214.694444444444,0.303363518758085,0.329,36,2.38888888888889,89.8720930232558,0.25,0.699,0.654,0.0344827586206897,2,0.25,"1","High-Value Active",0
818280108,"Existing Customer",43,"F","Less than $40K","Blue",1820,7714,0,38,1,203,0,0,38,2.39473684210526,84.7692307692308,0.0833333333333333,0.708,0.596,0.0108695652173913,1,0.0833333333333333,"1","High-Value Active",0
716350008,"Existing Customer",52,"M","$40K - $60K","Blue",2937,8235,0.556,36,2,228.75,0.198275862068966,0.556,36,2.83333333333333,80.7352941176471,0.166666666666667,0.857,0.522,0.029126213592233,2,0.25,"2","Revolving Heavy Users",0
778172583,"Existing Customer",46,"F","Less than $40K","Blue",6636,7023,0.362,36,3,195.083333333333,0.341543280182232,0.362,36,2.38888888888889,81.6627906976744,0.25,0.681,0.654,0.0229885057471264,1,0.166666666666667,"2","Revolving Heavy Users",0
719121708,"Existing Customer",41,"M","$60K - $80K","Silver",31497,7685,0.07,31,3,247.903225806452,0.285193858964351,0.07,31,2.96774193548387,83.5326086956522,0.25,0.868,0.533,0.032258064516129,2,0.25,"1","High-Value Active",0
714342033,"Attrited Customer",52,"M","$120K +","Blue",34516,4863,0,34,3,143.029411764706,0,0,34,1.64705882352941,86.8392857142857,0.25,1.038,0.474,0.0175438596491228,2,0.0833333333333333,"2","Revolving Heavy Users",1
788811558,"Existing Customer",52,"F","Less than $40K","Blue",1959,7847,0.522,35,3,224.2,0.130224260958206,0.522,35,1.85714285714286,120.723076923077,0.25,0.78,0.857,0.0454545454545455,1,0.25,"1","High-Value Active",0
788943333,"Attrited Customer",51,"M","$80K - $120K","Silver",34516,4810,0.029,37,2,130,0.205570567449595,0.029,37,1.48648648648649,87.4545454545455,0.166666666666667,1.021,0.341,0.0357142857142857,6,0.166666666666667,"2","Revolving Heavy Users",1
719258433,"Existing Customer",49,"M","$60K - $80K","Blue",7801,7561,0.259,42,1,180.02380952381,0.266860618883893,0.259,42,2.16666666666667,83.0879120879121,0.0833333333333333,0.684,0.685,0.0326086956521739,2,0.25,"2","Revolving Heavy Users",0
717895833,"Existing Customer",55,"M","$120K +","Blue",6455,8001,0.285,44,2,181.840909090909,0.229567608097975,0.285,44,2.25,80.8181818181818,0.166666666666667,0.717,0.707,0.03,2,0.25,"2","Revolving Heavy Users",0
711550983,"Existing Customer",46,"M","$40K - $60K","Blue",11343,8313,0.104,37,2,224.675675675676,0.141327880683185,0.104,37,2.89189189189189,77.6915887850467,0.166666666666667,0.699,0.672,0.0185185185185185,1,0.166666666666667,"1","High-Value Active",0
714077583,"Attrited Customer",43,"M","$40K - $60K","Platinum",23981,4758,0.025,31,3,153.483870967742,0.124606009665896,0.025,31,2.09677419354839,73.2,0.25,0.987,0.512,0.0606060606060606,2,0.333333333333333,"2","Revolving Heavy Users",1
720939933,"Attrited Customer",46,"F","Less than $40K","Blue",2879,4684,0,33,3,141.939393939394,0,0,33,1.6969696969697,83.6428571428571,0.25,1.031,0.556,0.087719298245614,5,0.416666666666667,"3","Stable Moderate Users",1
716725008,"Existing Customer",49,"M","$80K - $120K","Blue",7667,7886,0.286,40,3,197.15,0.277798909598073,0.286,40,2.35,83.8936170212766,0.25,0.682,0.679,0.0210526315789474,2,0.166666666666667,"2","Revolving Heavy Users",0
788824083,"Existing Customer",41,"M","$120K +","Blue",34516,8202,0.03,24,2,341.75,0.124588565159088,0.03,24,3.66666666666667,93.2045454545455,0.166666666666667,0.743,0.913,0.0112359550561798,2,0.0833333333333333,"1","High-Value Active",0
716335983,"Existing Customer",37,"M","$80K - $120K","Blue",6713,7946,0.237,36,2,220.722222222222,0.20007550018875,0.237,36,2.36111111111111,93.4823529411765,0.166666666666667,0.847,0.667,0.0348837209302326,1,0.25,"1","High-Value Active",0
719157933,"Existing Customer",51,"M","$120K +","Blue",10984,7850,0.13,40,3,196.25,0.182015029932493,0.13,40,2.125,92.3529411764706,0.25,0.751,0.635,0.0116279069767442,1,0.0833333333333333,"1","High-Value Active",0
716704158,"Existing Customer",50,"M","$120K +","Blue",34516,8087,0.073,39,3,207.358974358974,0.31120178041543,0.073,39,2.20512820512821,94.0348837209302,0.25,0.778,0.509,0.0229885057471264,2,0.166666666666667,"1","High-Value Active",0
716258358,"Existing Customer",57,"M","$60K - $80K","Blue",23058,7009,0.067,36,1,194.694444444444,0.218830242510699,0.067,36,2.27777777777778,85.4756097560976,0.0833333333333333,0.701,0.708,0.036144578313253,1,0.25,"1","High-Value Active",0
827904183,"Existing Customer",40,"M","$120K +","Blue",17606,8104,0.078,36,2,225.111111111111,0.169895126465145,0.078,36,2.30555555555556,97.6385542168675,0.166666666666667,0.861,0.627,0.0238095238095238,2,0.166666666666667,"1","High-Value Active",0
820394733,"Existing Customer",52,"M","$120K +","Gold",34516,7690,0.042,47,1,163.617021276596,0.190352359901183,0.042,47,1.85106382978723,88.3908045977011,0.0833333333333333,0.689,0.673,0.0113636363636364,2,0.0833333333333333,"2","Revolving Heavy Users",0
716574033,"Existing Customer",45,"F","$40K - $60K","Silver",18000,7149,0.102,36,2,198.583333333333,0.255804195804196,0.102,36,2.38888888888889,83.1279069767442,0.166666666666667,0.675,0.623,0.0229885057471264,2,0.166666666666667,"2","Revolving Heavy Users",0
736786908,"Existing Customer",48,"F","Less than $40K","Blue",5550,6984,0.454,41,2,170.341463414634,0.36034359341446,0.454,41,2.07317073170732,82.1647058823529,0.166666666666667,0.767,0.545,0.0232558139534884,2,0.166666666666667,"2","Revolving Heavy Users",0
774099708,"Existing Customer",39,"F","Less than $40K","Blue",1621,7400,0,33,1,224.242424242424,0,0,33,2.60606060606061,86.046511627907,0.0833333333333333,0.779,0.686,0.0229885057471264,2,0.166666666666667,"1","High-Value Active",0
714282333,"Existing Customer",49,"F","Less than $40K","Blue",3244,7495,0,36,1,208.194444444444,0,0,36,2.69444444444444,77.2680412371134,0.0833333333333333,0.765,0.54,0.0204081632653061,1,0.166666666666667,"1","High-Value Active",0
717471933,"Existing Customer",45,"M","$40K - $60K","Blue",5800,8202,0.247,27,2,303.777777777778,0.174814092405218,0.247,27,3.2962962962963,92.1573033707865,0.166666666666667,0.715,0.679,0.0333333333333333,2,0.25,"1","High-Value Active",0
818316108,"Existing Customer",43,"F","Less than $40K","Blue",2550,8063,0.557,38,2,212.184210526316,0.176215277777778,0.557,38,1.89473684210526,111.986111111111,0.166666666666667,0.819,0.714,0.0136986301369863,2,0.0833333333333333,"1","High-Value Active",0
709838508,"Existing Customer",45,"M","$60K - $80K","Silver",34516,7167,0.044,31,1,231.193548387097,0.210518973214286,0.044,31,2.93548387096774,78.7582417582418,0.0833333333333333,0.728,0.625,0.0326086956521739,2,0.25,"1","High-Value Active",0
716212383,"Attrited Customer",38,"M","$120K +","Blue",10874,4619,0.222,30,3,153.966666666667,0.522727272727273,0.222,30,1.96666666666667,78.2881355932203,0.25,0.933,0.372,0.05,5,0.25,"2","Revolving Heavy Users",1
757667133,"Attrited Customer",54,"M","$80K - $120K","Blue",13769,4738,0,47,2,100.808510638298,0,0,47,1.12765957446809,89.3962264150943,0.166666666666667,1.058,0.395,0.037037037037037,2,0.166666666666667,"2","Revolving Heavy Users",1
794571108,"Attrited Customer",39,"M","$40K - $60K","Silver",17894,4691,0.017,23,2,203.95652173913,0.0647911338448423,0.017,23,2.73913043478261,74.4603174603175,0.166666666666667,0.965,0.465,0.046875,5,0.25,"2","Revolving Heavy Users",1
711370458,"Existing Customer",49,"F","Less than $40K","Gold",15016,7685,0.134,38,2,202.236842105263,0.262295081967213,0.134,38,2.21052631578947,91.4880952380952,0.166666666666667,0.709,0.527,0.0235294117647059,1,0.166666666666667,"1","High-Value Active",0
788528958,"Existing Customer",45,"M","$120K +","Blue",9036,8356,0,38,1,219.894736842105,0,0,38,2.07894736842105,105.772151898734,0.0833333333333333,0.753,0.681,0.0375,1,0.25,"1","High-Value Active",0
716745408,"Existing Customer",54,"M","$80K - $120K","Blue",12813,7803,0.156,36,2,216.75,0.25602255253716,0.156,36,2.25,96.3333333333333,0.166666666666667,0.837,0.688,0.0365853658536585,1,0.25,"1","High-Value Active",0
771752508,"Existing Customer",40,"F","Less than $40K","Blue",4660,8571,0.396,29,1,295.551724137931,0.215118992067196,0.396,29,2.89655172413793,102.035714285714,0.0833333333333333,1.018,0.647,0.0117647058823529,1,0.0833333333333333,"1","High-Value Active",0
788916933,"Existing Customer",49,"M","$60K - $80K","Gold",34516,8095,0.031,35,2,231.285714285714,0.131422924901186,0.031,35,2.31428571428571,99.9382716049383,0.166666666666667,0.796,0.62,0.024390243902439,1,0.166666666666667,"1","High-Value Active",0
714938733,"Attrited Customer",48,"M","$80K - $120K","Blue",13174,4890,0,38,2,128.684210526316,0,0,38,1.28947368421053,99.7959183673469,0.166666666666667,0.955,0.485,0.04,4,0.166666666666667,"2","Revolving Heavy Users",1
761818758,"Existing Customer",43,"M","Unknown","Blue",11210,7206,0.096,36,1,200.166666666667,0.149715554322187,0.096,36,2.38888888888889,83.7906976744186,0.0833333333333333,0.651,0.536,0.0229885057471264,1,0.166666666666667,"1","High-Value Active",0
714422058,"Existing Customer",42,"M","$120K +","Blue",31639,7119,0.077,36,2,197.75,0.343539325842697,0.077,36,2.38888888888889,82.7790697674419,0.166666666666667,0.632,0.564,0.0344827586206897,1,0.25,"1","High-Value Active",0
712191783,"Existing Customer",49,"M","$120K +","Gold",34516,7788,0.047,36,1,216.333333333333,0.209783027346258,0.047,36,2.61111111111111,82.8510638297872,0.0833333333333333,0.768,0.469,0.0105263157894737,1,0.0833333333333333,"1","High-Value Active",0
716319258,"Existing Customer",43,"M","$120K +","Blue",34516,7360,0.05,36,1,204.444444444444,0.236652628718924,0.05,36,2.27777777777778,89.7560975609756,0.0833333333333333,0.661,0.745,0.036144578313253,1,0.25,"1","High-Value Active",0
719813058,"Existing Customer",44,"F","Less than $40K","Blue",2490,8065,0.496,34,1,237.205882352941,0.153111827423754,0.496,34,2.58823529411765,91.6477272727273,0.0833333333333333,0.823,0.76,0.0337078651685393,2,0.25,"1","High-Value Active",0
712351908,"Existing Customer",45,"M","$80K - $120K","Blue",26438,8029,0.063,34,2,236.147058823529,0.206102117061021,0.063,34,2.38235294117647,99.1234567901235,0.166666666666667,0.92,0.723,0.0365853658536585,1,0.25,"1","High-Value Active",0
716742483,"Existing Customer",38,"F","Less than $40K","Blue",7504,7525,0.151,29,3,259.48275862069,0.150677650810524,0.151,29,3.44827586206897,75.25,0.25,0.67,0.449,0.0297029702970297,2,0.25,"1","High-Value Active",0
708160008,"Existing Customer",44,"M","$120K +","Blue",34516,7412,0.031,33,2,224.606060606061,0.142722244705248,0.031,33,2.54545454545455,88.2380952380952,0.166666666666667,0.734,0.585,0.0352941176470588,2,0.25,"1","High-Value Active",0
709269708,"Existing Customer",45,"M","$120K +","Platinum",34516,7281,0.043,34,2,214.147058823529,0.204339467179346,0.043,34,2.79411764705882,76.6421052631579,0.166666666666667,0.732,0.532,0.0104166666666667,2,0.0833333333333333,"2","Revolving Heavy Users",0
779098308,"Existing Customer",51,"F","Unknown","Blue",15048,7592,0.167,32,3,237.25,0.331489529830107,0.167,32,3,79.0833333333333,0.25,0.666,0.524,0.0206185567010309,1,0.166666666666667,"1","High-Value Active",0
717257658,"Existing Customer",41,"M","$80K - $120K","Blue",9357,7971,0.208,29,2,274.862068965517,0.243602609131962,0.208,29,2.89655172413793,94.8928571428571,0.166666666666667,0.8,0.787,0.0117647058823529,2,0.0833333333333333,"1","High-Value Active",0
775112958,"Existing Customer",51,"M","$60K - $80K","Blue",11548,7781,0,45,3,172.911111111111,0,0,45,1.6,108.069444444444,0.25,0.611,0.895,0.0410958904109589,2,0.25,"1","High-Value Active",0
788812608,"Existing Customer",56,"F","Less than $40K","Blue",8767,8066,0.192,39,2,206.820512820513,0.208751704475022,0.192,39,2.02564102564103,102.101265822785,0.166666666666667,0.786,0.549,0.0375,1,0.25,"1","High-Value Active",0
711002058,"Existing Customer",42,"M","$40K - $60K","Blue",5306,7437,0.454,33,3,225.363636363636,0.324011831137403,0.454,33,2.84848484848485,79.1170212765958,0.25,0.738,0.709,0.0105263157894737,1,0.0833333333333333,"1","High-Value Active",0
716199408,"Attrited Customer",52,"F","Unknown","Blue",3608,4907,0.698,41,3,119.682926829268,0.512836185819071,0.698,41,1.29268292682927,92.5849056603774,0.25,1.057,0.559,0.0555555555555556,2,0.25,"3","Stable Moderate Users",1
718100808,"Existing Customer",49,"F","Less than $40K","Gold",15987,7395,0.129,37,3,199.864864864865,0.27920497566252,0.129,37,2.7027027027027,73.95,0.25,0.705,0.562,0.0099009900990099,2,0.0833333333333333,"2","Revolving Heavy Users",0
790051758,"Attrited Customer",50,"M","$120K +","Blue",31782,4800,0,42,1,114.285714285714,0,0,42,1.26190476190476,90.5660377358491,0.0833333333333333,1.056,0.395,0.037037037037037,2,0.166666666666667,"2","Revolving Heavy Users",1
772430733,"Existing Customer",42,"M","$120K +","Blue",34516,7168,0.042,32,1,224,0.20086483470498,0.042,32,2.75,81.4545454545455,0.0833333333333333,0.676,0.571,0.0112359550561798,1,0.0833333333333333,"1","High-Value Active",0
713460258,"Existing Customer",45,"F","$40K - $60K","Silver",19107,8987,0.049,36,1,249.638888888889,0.103805073431242,0.049,36,2.47222222222222,100.977528089888,0.0833333333333333,0.88,0.561,0.0333333333333333,1,0.25,"1","High-Value Active",0
820036533,"Existing Customer",50,"M","$80K - $120K","Blue",34516,7223,0.042,45,1,160.511111111111,0.202934662236988,0.042,45,1.93333333333333,83.0229885057471,0.0833333333333333,0.693,0.611,0.0340909090909091,2,0.25,"2","Revolving Heavy Users",0
719785683,"Existing Customer",41,"M","$80K - $120K","Blue",21751,8332,0.072,36,2,231.444444444444,0.188767550702028,0.072,36,2.83333333333333,81.6862745098039,0.166666666666667,0.878,0.569,0.0194174757281553,1,0.166666666666667,"1","High-Value Active",0
711830433,"Existing Customer",44,"F","Less than $40K","Blue",7926,7677,0.133,32,2,239.90625,0.136884605365981,0.133,32,2.71875,88.2413793103448,0.166666666666667,0.729,0.554,0.0113636363636364,1,0.0833333333333333,"1","High-Value Active",0
807393558,"Attrited Customer",51,"M","$120K +","Silver",34516,4615,0.037,46,3,100.326086956522,0.27707972270364,0.037,46,1.06521739130435,94.1836734693878,0.25,1.02,0.581,0.06,2,0.25,"3","Stable Moderate Users",1
718306308,"Existing Customer",48,"M","$80K - $120K","Blue",27984,8147,0.064,36,2,226.305555555556,0.220054000981836,0.064,36,2.25,100.58024691358,0.166666666666667,0.754,0.588,0.0365853658536585,1,0.25,"1","High-Value Active",0
772725408,"Existing Customer",40,"M","$60K - $80K","Blue",24499,7667,0.103,30,3,255.566666666667,0.328247261345853,0.103,30,2.8,91.2738095238095,0.25,0.777,0.527,0.0235294117647059,2,0.166666666666667,"1","High-Value Active",0
711183558,"Existing Customer",49,"M","$80K - $120K","Blue",2221,8618,0.581,39,1,220.974358974359,0.149785357930154,0.581,39,2.51282051282051,87.9387755102041,0.0833333333333333,0.785,0.815,0.0303030303030303,2,0.25,"2","Revolving Heavy Users",0
720317658,"Existing Customer",43,"M","$80K - $120K","Blue",5858,7916,0.164,35,2,226.171428571429,0.121384362763673,0.164,35,2.34285714285714,96.5365853658537,0.166666666666667,0.657,0.708,0.0240963855421687,2,0.166666666666667,"1","High-Value Active",0
710596983,"Existing Customer",51,"M","$80K - $120K","Blue",27318,7481,0.088,37,3,202.189189189189,0.322908313285218,0.088,37,2.59459459459459,77.9270833333333,0.25,0.917,0.548,0.0206185567010309,1,0.166666666666667,"1","High-Value Active",0
716986458,"Existing Customer",44,"F","Unknown","Blue",9766,7605,0.161,36,3,211.25,0.207073363134368,0.161,36,2.80555555555556,75.2970297029703,0.25,0.661,0.603,0.0196078431372549,1,0.166666666666667,"1","High-Value Active",0
